EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20141908212,4/16/2014 4:00:00 AM,University (79),NA,NA,NA,NA,NA,NA
GO-20149002918,4/17/2014 4:00:00 AM,North St.James Town (74),NA,NA,NA,NA,NA,NA
GO-20149002917,4/18/2014 4:00:00 AM,Kensington-Chinatown (78),NA,NA,NA,NA,NA,NA
GO-20149002904,4/17/2014 4:00:00 AM,Yonge-Eglinton (100),NA,NA,NA,NA,NA,NA
GO-20149002915,4/17/2014 4:00:00 AM,Playter Estates-Danforth (67),NA,NA,NA,NA,NA,NA
GO-20141920786,4/19/2014 4:00:00 AM,Rosedale-Moore Park (98),NA,NA,NA,NA,NA,NA
GO-20141919532,4/18/2014 4:00:00 AM,Wychwood (94),NA,NA,NA,NA,NA,NA
GO-20141919782,4/18/2014 4:00:00 AM,High Park North (88),NA,NA,NA,NA,NA,NA
GO-20149002922,4/17/2014 4:00:00 AM,Yonge-Bay Corridor (170),NA,NA,NA,NA,NA,NA
GO-20141922632,4/19/2014 4:00:00 AM,Downtown Yonge East (168),NA,NA,NA,NA,NA,NA
GO-20141926054,4/20/2014 4:00:00 AM,Church-Wellesley (167),NA,NA,NA,NA,NA,NA
GO-20141926669,4/20/2014 4:00:00 AM,Wellington Place (164),NA,NA,NA,NA,NA,NA
GO-20149002951,4/18/2014 4:00:00 AM,Leaside-Bennington (56),NA,NA,NA,NA,NA,NA
GO-20149002951,4/18/2014 4:00:00 AM,Leaside-Bennington (56),NA,NA,NA,NA,NA,NA
GO-20141933079,4/21/2014 4:00:00 AM,Mimico-Queensway (160),NA,NA,NA,NA,NA,NA
GO-20149002951,4/18/2014 4:00:00 AM,Leaside-Bennington (56),NA,NA,NA,NA,NA,NA
GO-20141933079,4/21/2014 4:00:00 AM,Mimico-Queensway (160),NA,NA,NA,NA,NA,NA
GO-20149002950,4/20/2014 4:00:00 AM,Fort York-Liberty Village (163),NA,NA,NA,NA,NA,NA
GO-20149002953,4/18/2014 4:00:00 AM,North Riverdale (68),NA,NA,NA,NA,NA,NA
GO-20141936048,4/21/2014 4:00:00 AM,West Queen West (162),NA,NA,NA,NA,NA,NA
GO-20141936846,4/21/2014 4:00:00 AM,Yonge-Bay Corridor (170),NA,NA,NA,NA,NA,NA
GO-20149002956,4/19/2014 4:00:00 AM,Junction-Wallace Emerson (171),NA,NA,NA,NA,NA,NA
GO-20149002957,4/21/2014 4:00:00 AM,Junction-Wallace Emerson (171),NA,NA,NA,NA,NA,NA
GO-20141937706,4/11/2014 4:00:00 AM,Junction-Wallace Emerson (171),NA,NA,NA,NA,NA,NA
GO-20141938068,4/22/2014 4:00:00 AM,Bendale-Glen Andrew (156),NA,NA,NA,NA,NA,NA
GO-20149002958,2/27/2014 5:00:00 AM,Downtown Yonge East (168),NA,NA,NA,NA,NA,NA
GO-20149002959,2/17/2014 5:00:00 AM,Avondale (153),NA,NA,NA,NA,NA,NA
GO-20141941479,4/22/2014 4:00:00 AM,Bayview Village (52),NA,NA,NA,NA,NA,NA
GO-20149002961,4/22/2014 4:00:00 AM,Junction-Wallace Emerson (171),NA,NA,NA,NA,NA,NA
GO-20141943305,4/11/2014 4:00:00 AM,Yonge-Bay Corridor (170),NA,NA,NA,NA,NA,NA
